"V1","girls","sons","woman","child","race","republican","circuit","circuit.1","age","religion","yearb","songerID","year","source1","source2","area","z","vote"
697,0,3,0,3,1,0,"7",7,50,4,1916,707,1997,13,14,"employment",0,1
714,0,3,0,3,1,0,"7",7,50,4,1916,707,1996,13,14,"employment",0,1
739,0,3,0,3,1,0,"7",7,50,4,1916,707,1998,13,14,"abortion",0,3
741,0,3,0,3,1,0,"7",7,50,4,1916,707,1998,13,14,"Title IX",0,3
2127,0,3,0,3,1,0,"7",7,50,4,1916,707,1998,13,14,"employment",0,1
2134,0,3,0,3,1,0,"7",7,50,4,1916,707,1998,13,14,"employment",0,1
681,1,1,0,2,1,1,"7",7,61,7,1920,710,1998,13,14,"employment",1,1
716,1,1,0,2,1,1,"7",7,61,7,1920,710,1996,13,14,"employment",1,3
2162,1,1,0,2,1,1,"7",7,61,7,1920,710,1997,13,14,"employment",1,1
2167,1,1,0,2,1,1,"7",7,61,7,1920,710,1997,13,14,"employment",1,1
2085,2,2,0,4,1,0,"7",7,54,11,1912,712,2000,13,14,"employment",1,1
558,1,1,0,2,1,1,"7",7,47,5,1936,715,2002,13,14,"employment",1,1
560,1,1,0,2,1,1,"7",7,47,5,1936,715,2002,13,14,"employment",1,1
565,1,1,0,2,1,1,"7",7,47,5,1936,715,2002,13,14,"employment",1,3
569,1,1,0,2,1,1,"7",7,47,5,1936,715,2002,13,14,"employment",1,1
586,1,1,0,2,1,1,"7",7,47,5,1936,715,2001,13,14,"employment",1,2
588,1,1,0,2,1,1,"7",7,47,5,1936,715,2001,13,14,"employment",1,1
590,1,1,0,2,1,1,"7",7,47,5,1936,715,2001,13,14,"employment",1,2
592,1,1,0,2,1,1,"7",7,47,5,1936,715,2001,13,14,"employment",1,3
596,1,1,0,2,1,1,"7",7,47,5,1936,715,2001,13,14,"employment",1,3
610,1,1,0,2,1,1,"7",7,47,5,1936,715,2001,13,14,"employment",1,3
614,1,1,0,2,1,1,"7",7,47,5,1936,715,2000,13,14,"employment",1,2
619,1,1,0,2,1,1,"7",7,47,5,1936,715,2000,13,14,"employment",1,3
625,1,1,0,2,1,1,"7",7,47,5,1936,715,2000,13,14,"employment",1,3
635,1,1,0,2,1,1,"7",7,47,5,1936,715,1999,13,14,"employment",1,1
654,1,1,0,2,1,1,"7",7,47,5,1936,715,1999,13,14,"employment",1,1
655,1,1,0,2,1,1,"7",7,47,5,1936,715,1999,13,14,"employment",1,1
656,1,1,0,2,1,1,"7",7,47,5,1936,715,1999,13,14,"employment",1,1
687,1,1,0,2,1,1,"7",7,47,5,1936,715,1998,13,14,"employment",1,1
1286,1,1,0,2,1,1,"7",7,47,5,1936,715,2002,13,14,"employment",1,1
1287,1,1,0,2,1,1,"7",7,47,5,1936,715,2002,13,14,"employment",1,1
2096,1,1,0,2,1,1,"7",7,47,5,1936,715,1999,13,14,"employment",1,1
2116,1,1,0,2,1,1,"7",7,47,5,1936,715,1999,13,14,"employment",1,1
2122,1,1,0,2,1,1,"7",7,47,5,1936,715,1998,13,14,"employment",1,3
2132,1,1,0,2,1,1,"7",7,47,5,1936,715,1998,13,14,"employment",1,1
2144,1,1,0,2,1,1,"7",7,47,5,1936,715,1998,13,14,"employment",1,3
2150,1,1,0,2,1,1,"7",7,47,5,1936,715,1997,13,14,"employment",1,3
2172,1,1,0,2,1,1,"7",7,47,5,1936,715,1996,13,14,"pregnancy",1,1
3577,1,1,0,2,1,1,"7",7,47,5,1936,715,1998,13,14,"employment",1,1
3585,1,1,0,2,1,1,"7",7,47,5,1936,715,1998,13,14,"employment",1,3
3616,1,1,0,2,1,1,"7",7,47,5,1936,715,1997,13,14,"employment",1,3
3658,1,1,0,2,1,1,"7",7,47,5,1936,715,1998,13,14,"employment",1,3
3665,1,1,0,2,1,1,"7",7,47,5,1936,715,1998,13,14,"pregnancy",1,1
606,2,0,0,2,1,1,"7",7,49,4,1938,717,2001,13,14,"employment",1,2
634,2,0,0,2,1,1,"7",7,49,4,1938,717,2000,13,14,"employment",1,3
2005,2,0,0,2,1,1,"7",7,49,4,1938,717,2002,13,14,"employment",1,1
2008,2,0,0,2,1,1,"7",7,49,4,1938,717,2002,13,14,"employment",1,3
2009,2,0,0,2,1,1,"7",7,49,4,1938,717,2002,13,14,"employment",1,3
2037,2,0,0,2,1,1,"7",7,49,4,1938,717,2001,13,14,"employment",1,1
2046,2,0,0,2,1,1,"7",7,49,4,1938,717,2001,13,14,"employment",1,2
2059,2,0,0,2,1,1,"7",7,49,4,1938,717,2001,13,14,"employment",1,1
2072,2,0,0,2,1,1,"7",7,49,4,1938,717,2000,13,14,"employment",1,1
2156,2,0,0,2,1,1,"7",7,49,4,1938,717,1997,13,14,"employment",1,1
2169,2,0,0,2,1,1,"7",7,49,4,1938,717,1997,13,14,"employment",1,1
2182,2,0,0,2,1,1,"7",7,49,4,1938,717,1996,13,14,"employment",1,1
2184,2,0,0,2,1,1,"7",7,49,4,1938,717,2002,13,14,"employment",1,3
2198,2,0,0,2,1,1,"7",7,49,4,1938,717,1998,13,14,"abortion",1,3
2207,2,0,0,2,1,1,"7",7,49,4,1938,717,1998,13,14,"pregnancy",1,1
2747,2,0,0,2,1,1,"7",7,49,4,1938,717,2002,13,14,"employment",1,1
2748,2,0,0,2,1,1,"7",7,49,4,1938,717,2002,13,14,"employment",1,1
3509,2,0,0,2,1,1,"7",7,49,4,1938,717,2001,13,14,"employment",1,1
3513,2,0,0,2,1,1,"7",7,49,4,1938,717,2001,13,14,"employment",1,1
3546,2,0,0,2,1,1,"7",7,49,4,1938,717,2000,13,14,"employment",1,1
3554,2,0,0,2,1,1,"7",7,49,4,1938,717,1999,13,14,"employment",1,1
3572,2,0,0,2,1,1,"7",7,49,4,1938,717,1999,13,14,"employment",1,1
3573,2,0,0,2,1,1,"7",7,49,4,1938,717,1999,13,14,"employment",1,1
3597,2,0,0,2,1,1,"7",7,49,4,1938,717,1998,13,14,"employment",1,1
3599,2,0,0,2,1,1,"7",7,49,4,1938,717,1998,13,14,"employment",1,1
3605,2,0,0,2,1,1,"7",7,49,4,1938,717,1998,13,14,"employment",1,1
3609,2,0,0,2,1,1,"7",7,49,4,1938,717,1997,13,14,"employment",1,3
3610,2,0,0,2,1,1,"7",7,49,4,1938,717,1997,13,14,"employment",1,3
3635,2,0,0,2,1,1,"7",7,49,4,1938,717,1996,13,14,"employment",1,1
3640,2,0,0,2,1,1,"7",7,49,4,1938,717,1996,13,14,"employment",1,2
3664,2,0,0,2,1,1,"7",7,49,4,1938,717,2000,13,14,"pregnancy",1,1
4218,2,0,0,2,1,1,"7",7,49,4,1938,717,2001,13,14,"employment",1,1
564,0,2,0,2,1,1,"7",7,42,5,1939,729,2002,13,14,"employment",0,1
572,0,2,0,2,1,1,"7",7,42,5,1939,729,2002,13,14,"employment",0,1
578,0,2,0,2,1,1,"7",7,42,5,1939,729,2001,13,14,"employment",0,1
591,0,2,0,2,1,1,"7",7,42,5,1939,729,2001,13,14,"employment",0,1
595,0,2,0,2,1,1,"7",7,42,5,1939,729,2001,13,14,"employment",0,1
611,0,2,0,2,1,1,"7",7,42,5,1939,729,2001,13,14,"employment",0,1
626,0,2,0,2,1,1,"7",7,42,5,1939,729,2000,13,14,"employment",0,1
632,0,2,0,2,1,1,"7",7,42,5,1939,729,2000,13,14,"employment",0,1
648,0,2,0,2,1,1,"7",7,42,5,1939,729,1999,13,14,"employment",0,1
658,0,2,0,2,1,1,"7",7,42,5,1939,729,1998,13,14,"employment",0,1
668,0,2,0,2,1,1,"7",7,42,5,1939,729,1998,13,14,"employment",0,1
669,0,2,0,2,1,1,"7",7,42,5,1939,729,1998,13,14,"employment",0,1
672,0,2,0,2,1,1,"7",7,42,5,1939,729,1998,13,14,"employment",0,1
675,0,2,0,2,1,1,"7",7,42,5,1939,729,1998,13,14,"employment",0,1
693,0,2,0,2,1,1,"7",7,42,5,1939,729,1997,13,14,"employment",0,1
703,0,2,0,2,1,1,"7",7,42,5,1939,729,1997,13,14,"employment",0,1
706,0,2,0,2,1,1,"7",7,42,5,1939,729,1997,13,14,"employment",0,1
708,0,2,0,2,1,1,"7",7,42,5,1939,729,1997,13,14,"employment",0,1
723,0,2,0,2,1,1,"7",7,42,5,1939,729,1996,13,14,"employment",0,1
745,0,2,0,2,1,1,"7",7,42,5,1939,729,1998,13,14,"abortion",0,3
746,0,2,0,2,1,1,"7",7,42,5,1939,729,2000,13,14,"pregnancy",0,1
1285,0,2,0,2,1,1,"7",7,42,5,1939,729,2002,13,14,"employment",0,1
1295,0,2,0,2,1,1,"7",7,42,5,1939,729,2002,13,14,"employment",0,1
1298,0,2,0,2,1,1,"7",7,42,5,1939,729,2001,13,14,"employment",0,1
1300,0,2,0,2,1,1,"7",7,42,5,1939,729,2001,13,14,"employment",0,1
2032,0,2,0,2,1,1,"7",7,42,5,1939,729,2002,13,14,"employment",0,1
2048,0,2,0,2,1,1,"7",7,42,5,1939,729,2001,13,14,"employment",0,1
2051,0,2,0,2,1,1,"7",7,42,5,1939,729,2001,13,14,"employment",0,3
2080,0,2,0,2,1,1,"7",7,42,5,1939,729,2000,13,14,"employment",0,1
633,1,0,0,1,1,1,"7",7,56,8,1920,738,2000,13,14,"pregnancy",1,1
649,1,0,0,1,1,1,"7",7,56,8,1920,738,1999,13,14,"employment",1,2
662,1,0,0,1,1,1,"7",7,56,8,1920,738,1998,13,14,"employment",1,1
689,1,0,0,1,1,1,"7",7,56,8,1920,738,1998,13,14,"employment",1,1
704,1,0,0,1,1,1,"7",7,56,8,1920,738,1997,13,14,"pregnancy",1,1
998,1,0,0,1,1,1,"9",7,56,8,1920,738,2000,13,14,"employment",1,1
1005,1,0,0,1,1,1,"9",7,56,8,1920,738,2000,13,14,"employment",1,1
1034,1,0,0,1,1,1,"9",7,56,8,1920,738,1998,13,14,"employment",1,3
1069,1,0,0,1,1,1,"9",7,56,8,1920,738,1998,13,14,"Title IX",1,3
2105,1,0,0,1,1,1,"7",7,56,8,1920,738,1999,13,14,"employment",1,1
2126,1,0,0,1,1,1,"7",7,56,8,1920,738,1998,13,14,"employment",1,3
2199,1,0,0,1,1,1,"7",7,56,8,1920,738,1998,13,14,"employment",1,3
2206,1,0,0,1,1,1,"7",7,56,8,1920,738,1998,13,14,"pregnancy",1,1
2755,1,0,0,1,1,1,"7",7,56,8,1920,738,2002,13,14,"employment",1,1
3537,1,0,0,1,1,1,"7",7,56,8,1920,738,2000,13,14,"employment",1,3
550,3,0,0,3,1,1,"7",7,42,4,1943,739,2002,13,14,"employment",1,3
555,3,0,0,3,1,1,"7",7,42,4,1943,739,2002,13,14,"employment",1,1
612,3,0,0,3,1,1,"7",7,42,4,1943,739,2001,13,14,"pregnancy",1,1
702,3,0,0,3,1,1,"7",7,42,4,1943,739,1997,13,14,"employment",1,2
720,3,0,0,3,1,1,"7",7,42,4,1943,739,1996,13,14,"employment",1,1
725,3,0,0,3,1,1,"7",7,42,4,1943,739,2002,13,14,"employment",1,3
2023,3,0,0,3,1,1,"7",7,42,4,1943,739,2002,13,14,"employment",1,1
2045,3,0,0,3,1,1,"7",7,42,4,1943,739,2001,13,14,"employment",1,2
2047,3,0,0,3,1,1,"7",7,42,4,1943,739,2001,13,14,"employment",1,1
2053,3,0,0,3,1,1,"7",7,42,4,1943,739,2001,13,14,"employment",1,1
2057,3,0,0,3,1,1,"7",7,42,4,1943,739,2001,13,14,"employment",1,1
2067,3,0,0,3,1,1,"7",7,42,4,1943,739,2001,13,14,"employment",1,1
2069,3,0,0,3,1,1,"7",7,42,4,1943,739,2001,13,14,"employment",1,3
2070,3,0,0,3,1,1,"7",7,42,4,1943,739,2001,13,14,"employment",1,1
2082,3,0,0,3,1,1,"7",7,42,4,1943,739,2000,13,14,"employment",1,1
2083,3,0,0,3,1,1,"7",7,42,4,1943,739,2000,13,14,"employment",1,2
2121,3,0,0,3,1,1,"7",7,42,4,1943,739,1998,13,14,"employment",1,1
2138,3,0,0,3,1,1,"7",7,42,4,1943,739,1998,13,14,"employment",1,1
2151,3,0,0,3,1,1,"7",7,42,4,1943,739,1997,13,14,"employment",1,3
2152,3,0,0,3,1,1,"7",7,42,4,1943,739,1997,13,14,"employment",1,1
2160,3,0,0,3,1,1,"7",7,42,4,1943,739,1997,13,14,"employment",1,1
2164,3,0,0,3,1,1,"7",7,42,4,1943,739,1997,13,14,"pregnancy",1,1
2165,3,0,0,3,1,1,"7",7,42,4,1943,739,1997,13,14,"employment",1,1
2170,3,0,0,3,1,1,"7",7,42,4,1943,739,1997,13,14,"pregnancy",1,2
2174,3,0,0,3,1,1,"7",7,42,4,1943,739,1996,13,14,"employment",1,2
2176,3,0,0,3,1,1,"7",7,42,4,1943,739,1996,13,14,"employment",1,1
2183,3,0,0,3,1,1,"7",7,42,4,1943,739,1996,13,14,"employment",1,1
2751,3,0,0,3,1,1,"7",7,42,4,1943,739,2002,13,14,"employment",1,1
3481,3,0,0,3,1,1,"7",7,42,4,1943,739,2002,13,14,"employment",1,1
3564,3,0,0,3,1,1,"7",7,42,4,1943,739,1999,13,14,"employment",1,3
3582,3,0,0,3,1,1,"7",7,42,4,1943,739,1998,13,14,"employment",1,1
3586,3,0,0,3,1,1,"7",7,42,4,1943,739,1998,13,14,"employment",1,1
3590,3,0,0,3,1,1,"7",7,42,4,1943,739,1998,13,14,"employment",1,1
1294,0,1,1,1,1,1,"7",7,54,5,1938,740,2002,13,14,"employment",0,1
2010,0,1,1,1,1,1,"7",7,54,5,1938,740,2002,13,14,"employment",0,1
2021,0,1,1,1,1,1,"7",7,54,5,1938,740,2002,13,14,"employment",0,1
2029,0,1,1,1,1,1,"7",7,54,5,1938,740,2002,13,14,"employment",0,1
2159,0,1,1,1,1,1,"7",7,54,5,1938,740,1997,13,14,"employment",0,2
3497,0,1,1,1,1,1,"7",7,54,5,1938,740,2001,13,14,"employment",0,3
3505,0,1,1,1,1,1,"7",7,54,5,1938,740,2001,13,14,"employment",0,2
3508,0,1,1,1,1,1,"7",7,54,5,1938,740,2001,13,14,"employment",0,2
3516,0,1,1,1,1,1,"7",7,54,5,1938,740,2001,13,14,"employment",0,1
3539,0,1,1,1,1,1,"7",7,54,5,1938,740,2000,13,14,"employment",0,1
3542,0,1,1,1,1,1,"7",7,54,5,1938,740,2000,13,14,"employment",0,2
3543,0,1,1,1,1,1,"7",7,54,5,1938,740,2000,13,14,"employment",0,3
3545,0,1,1,1,1,1,"7",7,54,5,1938,740,2000,13,14,"employment",0,1
3566,0,1,1,1,1,1,"7",7,54,5,1938,740,1999,13,14,"employment",0,1
3587,0,1,1,1,1,1,"7",7,54,5,1938,740,1998,13,14,"employment",0,1
3600,0,1,1,1,1,1,"7",7,54,5,1938,740,1998,13,14,"employment",0,3
3607,0,1,1,1,1,1,"7",7,54,5,1938,740,1998,13,14,"employment",0,1
3612,0,1,1,1,1,1,"7",7,54,5,1938,740,1997,13,14,"employment",0,1
3614,0,1,1,1,1,1,"7",7,54,5,1938,740,1997,13,14,"pregnancy",0,1
3615,0,1,1,1,1,1,"7",7,54,5,1938,740,1997,13,14,"employment",0,1
3620,0,1,1,1,1,1,"7",7,54,5,1938,740,1997,13,14,"employment",0,2
3624,0,1,1,1,1,1,"7",7,54,5,1938,740,1997,13,14,"employment",0,1
3626,0,1,1,1,1,1,"7",7,54,5,1938,740,1997,13,14,"employment",0,1
3632,0,1,1,1,1,1,"7",7,54,5,1938,740,1996,13,14,"employment",0,1
3638,0,1,1,1,1,1,"7",7,54,5,1938,740,1996,13,14,"employment",0,1
3660,0,1,1,1,1,1,"7",7,54,5,1938,740,1997,13,14,"Title IX",0,3
3663,0,1,1,1,1,1,"7",7,54,5,1938,740,1998,13,14,"abortion",0,3
4207,0,1,1,1,1,1,"7",7,54,5,1938,740,2002,13,14,"employment",0,1
4210,0,1,1,1,1,1,"7",7,54,5,1938,740,2002,13,14,"employment",0,1
640,2,1,1,3,1,0,"7",7,45,99,1950,741,1999,13,14,"employment",1,2
2014,2,1,1,3,1,0,"7",7,45,99,1950,741,2002,13,14,"employment",1,1
2065,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"employment",1,2
2071,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"pregnancy",1,1
2093,2,1,1,3,1,0,"7",7,45,99,1950,741,2000,13,14,"employment",1,3
2102,2,1,1,3,1,0,"7",7,45,99,1950,741,1999,13,14,"pregnancy",1,3
2752,2,1,1,3,1,0,"7",7,45,99,1950,741,2002,13,14,"employment",1,1
2753,2,1,1,3,1,0,"7",7,45,99,1950,741,2002,13,14,"employment",1,1
3467,2,1,1,3,1,0,"7",7,45,99,1950,741,2002,13,14,"employment",1,3
3482,2,1,1,3,1,0,"7",7,45,99,1950,741,2002,13,14,"employment",1,1
3488,2,1,1,3,1,0,"7",7,45,99,1950,741,2002,13,14,"employment",1,1
3490,2,1,1,3,1,0,"7",7,45,99,1950,741,2002,13,14,"employment",1,1
3492,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"employment",1,1
3496,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"employment",1,1
3498,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"employment",1,1
3500,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"employment",1,3
3511,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"pregnancy",1,1
3518,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"employment",1,1
3529,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"employment",1,1
3541,2,1,1,3,1,0,"7",7,45,99,1950,741,2000,13,14,"employment",1,1
3544,2,1,1,3,1,0,"7",7,45,99,1950,741,2000,13,14,"employment",1,1
3553,2,1,1,3,1,0,"7",7,45,99,1950,741,1999,13,14,"employment",1,1
3555,2,1,1,3,1,0,"7",7,45,99,1950,741,1999,13,14,"employment",1,1
3557,2,1,1,3,1,0,"7",7,45,99,1950,741,1999,13,14,"employment",1,1
3569,2,1,1,3,1,0,"7",7,45,99,1950,741,1999,13,14,"pregnancy",1,3
3574,2,1,1,3,1,0,"7",7,45,99,1950,741,1999,13,14,"employment",1,1
3575,2,1,1,3,1,0,"7",7,45,99,1950,741,1999,13,14,"employment",1,1
3580,2,1,1,3,1,0,"7",7,45,99,1950,741,1998,13,14,"employment",1,1
3581,2,1,1,3,1,0,"7",7,45,99,1950,741,1998,13,14,"employment",1,3
3603,2,1,1,3,1,0,"7",7,45,99,1950,741,1998,13,14,"employment",1,3
3633,2,1,1,3,1,0,"7",7,45,99,1950,741,1996,13,14,"employment",1,2
3636,2,1,1,3,1,0,"7",7,45,99,1950,741,1996,13,14,"employment",1,2
3642,2,1,1,3,1,0,"7",7,45,99,1950,741,1996,13,14,"employment",1,1
3645,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"employment",1,1
3646,2,1,1,3,1,0,"7",7,45,99,1950,741,2001,13,14,"Title IX",1,3
3666,2,1,1,3,1,0,"7",7,45,99,1950,741,1998,13,14,"pregnancy",1,1
2064,2,1,0,3,1,0,"7",7,55,4,1940,742,2001,13,14,"employment",1,1
2099,2,1,0,3,1,0,"7",7,55,4,1940,742,1999,13,14,"employment",1,2
2754,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,1
2757,2,1,0,3,1,0,"7",7,55,4,1940,742,2001,13,14,"employment",1,1
3464,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,1
3468,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,3
3473,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,1
3477,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,1
3480,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,1
3483,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,3
3510,2,1,0,3,1,0,"7",7,55,4,1940,742,2001,13,14,"employment",1,3
3528,2,1,0,3,1,0,"7",7,55,4,1940,742,2001,13,14,"employment",1,3
3530,2,1,0,3,1,0,"7",7,55,4,1940,742,2001,13,14,"pregnancy",1,1
3531,2,1,0,3,1,0,"7",7,55,4,1940,742,2000,13,14,"employment",1,1
3551,2,1,0,3,1,0,"7",7,55,4,1940,742,2000,13,14,"pregnancy",1,1
3552,2,1,0,3,1,0,"7",7,55,4,1940,742,2000,13,14,"employment",1,3
3561,2,1,0,3,1,0,"7",7,55,4,1940,742,1999,13,14,"pregnancy",1,3
3591,2,1,0,3,1,0,"7",7,55,4,1940,742,1998,13,14,"employment",1,1
3594,2,1,0,3,1,0,"7",7,55,4,1940,742,1998,13,14,"pregnancy",1,3
3595,2,1,0,3,1,0,"7",7,55,4,1940,742,1998,13,14,"pregnancy",1,1
3602,2,1,0,3,1,0,"7",7,55,4,1940,742,1998,13,14,"employment",1,3
3611,2,1,0,3,1,0,"7",7,55,4,1940,742,1997,13,14,"employment",1,1
3618,2,1,0,3,1,0,"7",7,55,4,1940,742,1997,13,14,"employment",1,2
3623,2,1,0,3,1,0,"7",7,55,4,1940,742,1997,13,14,"pregnancy",1,1
3628,2,1,0,3,1,0,"7",7,55,4,1940,742,1997,13,14,"employment",1,1
3629,2,1,0,3,1,0,"7",7,55,4,1940,742,1997,13,14,"pregnancy",1,2
3634,2,1,0,3,1,0,"7",7,55,4,1940,742,1996,13,14,"employment",1,3
3641,2,1,0,3,1,0,"7",7,55,4,1940,742,1996,13,14,"employment",1,1
3643,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,3
3657,2,1,0,3,1,0,"7",7,55,4,1940,742,1998,13,14,"abortion",1,3
3659,2,1,0,3,1,0,"7",7,55,4,1940,742,1998,13,14,"Title IX",1,3
4211,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,1
4212,2,1,0,3,1,0,"7",7,55,4,1940,742,2002,13,14,"employment",1,1
2073,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2000,NA,NA,"employment",1,2
3469,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2002,NA,NA,"employment",1,1
3485,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2002,NA,NA,"employment",1,1
3504,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2001,NA,NA,"employment",1,2
3506,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2001,NA,NA,"employment",1,1
3512,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2001,NA,NA,"employment",1,1
3514,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2001,NA,NA,"employment",1,3
3523,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2001,NA,NA,"employment",1,1
3524,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2001,NA,NA,"employment",1,2
3526,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2001,NA,NA,"employment",1,1
4206,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2002,NA,NA,"employment",1,1
4213,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2002,NA,NA,"employment",1,1
4216,1,1,1,2,NA,0,"7",NA,NA,NA,NA,743,2001,NA,NA,"employment",1,1
799,2,0,0,2,1,0,"8",8,44,2,1936,801,2000,13,14,"employment",1,1
800,2,0,0,2,1,0,"8",8,44,2,1936,801,2000,13,14,"employment",1,1
806,2,0,0,2,1,0,"8",8,44,2,1936,801,2000,13,14,"employment",1,3
837,2,0,0,2,1,0,"8",8,44,2,1936,801,1999,13,14,"employment",1,1
875,2,0,0,2,1,0,"8",8,44,2,1936,801,1998,13,14,"employment",1,3
878,2,0,0,2,1,0,"8",8,44,2,1936,801,1998,13,14,"employment",1,1
879,2,0,0,2,1,0,"8",8,44,2,1936,801,1998,13,14,"employment",1,1
883,2,0,0,2,1,0,"8",8,44,2,1936,801,1998,13,14,"employment",1,2
907,2,0,0,2,1,0,"8",8,44,2,1936,801,1997,13,14,"employment",1,1
1312,2,0,0,2,1,0,"8",8,44,2,1936,801,2001,13,14,"employment",1,1
1313,2,0,0,2,1,0,"8",8,44,2,1936,801,2000,13,14,"employment",1,1
2232,2,0,0,2,1,0,"8",8,44,2,1936,801,2001,13,14,"employment",1,1
2239,2,0,0,2,1,0,"8",8,44,2,1936,801,2001,13,14,"employment",1,2
2312,2,0,0,2,1,0,"8",8,44,2,1936,801,1998,13,14,"employment",1,1
2316,2,0,0,2,1,0,"8",8,44,2,1936,801,1998,13,14,"employment",1,3
2341,2,0,0,2,1,0,"8",8,44,2,1936,801,1998,13,14,"employment",1,3
2765,2,0,0,2,1,0,"8",8,44,2,1936,801,2002,13,14,"employment",1,3
3768,2,0,0,2,1,0,"8",8,44,2,1936,801,1999,13,14,"employment",1,2
790,0,5,0,5,1,1,"8",8,57,7,1930,802,2001,13,14,"employment",0,1
802,0,5,0,5,1,1,"8",8,57,7,1930,802,2000,13,14,"employment",0,1
814,0,5,0,5,1,1,"8",8,57,7,1930,802,2000,13,14,"employment",0,3
823,0,5,0,5,1,1,"8",8,57,7,1930,802,1999,13,14,"employment",0,2
827,0,5,0,5,1,1,"8",8,57,7,1930,802,1999,13,14,"employment",0,1
831,0,5,0,5,1,1,"8",8,57,7,1930,802,1999,13,14,"employment",0,1
843,0,5,0,5,1,1,"8",8,57,7,1930,802,1999,13,14,"employment",0,1
880,0,5,0,5,1,1,"8",8,57,7,1930,802,1998,13,14,"employment",0,2
892,0,5,0,5,1,1,"8",8,57,7,1930,802,1997,13,14,"employment",0,1
894,0,5,0,5,1,1,"8",8,57,7,1930,802,1997,13,14,"employment",0,1
899,0,5,0,5,1,1,"8",8,57,7,1930,802,1997,13,14,"employment",0,2
906,0,5,0,5,1,1,"8",8,57,7,1930,802,1997,13,14,"employment",0,1
919,0,5,0,5,1,1,"8",8,57,7,1930,802,1996,13,14,"employment",0,1
928,0,5,0,5,1,1,"8",8,57,7,1930,802,1996,13,14,"employment",0,3
1310,0,5,0,5,1,1,"8",8,57,7,1930,802,2001,13,14,"employment",0,1
2213,0,5,0,5,1,1,"8",8,57,7,1930,802,2002,13,14,"employment",0,2
2216,0,5,0,5,1,1,"8",8,57,7,1930,802,2002,13,14,"employment",0,1
2218,0,5,0,5,1,1,"8",8,57,7,1930,802,2002,13,14,"employment",0,1
2230,0,5,0,5,1,1,"8",8,57,7,1930,802,2002,13,14,"employment",0,1
2262,0,5,0,5,1,1,"8",8,57,7,1930,802,2000,13,14,"employment",0,3
2267,0,5,0,5,1,1,"8",8,57,7,1930,802,2000,13,14,"employment",0,2
2277,0,5,0,5,1,1,"8",8,57,7,1930,802,2000,13,14,"employment",0,1
2280,0,5,0,5,1,1,"8",8,57,7,1930,802,1999,13,14,"employment",0,2
2309,0,5,0,5,1,1,"8",8,57,7,1930,802,1999,13,14,"employment",0,2
2323,0,5,0,5,1,1,"8",8,57,7,1930,802,1998,13,14,"employment",0,1
2324,0,5,0,5,1,1,"8",8,57,7,1930,802,1998,13,14,"employment",0,1
2372,0,5,0,5,1,1,"8",8,57,7,1930,802,1997,13,14,"employment",0,1
2391,0,5,0,5,1,1,"8",8,57,7,1930,802,2002,13,14,"employment",0,3
2406,0,5,0,5,1,1,"8",8,57,7,1930,802,1997,13,14,"pregnancy",0,1
2768,0,5,0,5,1,1,"8",8,57,7,1930,802,2001,13,14,"employment",0,1
3137,0,5,0,5,1,1,"4",8,57,7,1930,802,2002,13,14,"employment",0,1
3688,0,5,0,5,1,1,"8",8,57,7,1930,802,2002,13,14,"employment",0,1
3724,0,5,0,5,1,1,"8",8,57,7,1930,802,2000,13,14,"employment",0,3
